what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.gef,3.9.100.201405261516,"org.eclipse.gef",1507123400426
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1507123400509
started,bundle,org.eclipse.emf.ecore.edit,2.7.1.v20120130-0943,"org.eclipse.emf.ecore.edit",1507123400511
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1507123401101
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1507123401105
started,bundle,org.eclipse.uml2.uml.edit,3.1.100.v201009281840,"org.eclipse.uml2.uml.edit",1507123401141
started,bundle,org.eclipse.uml2.common.edit,1.5.0.v201005031530,"org.eclipse.uml2.common.edit",1507123402570
started,bundle,com.soyatec.additional,3.7.1.20110624,"com.soyatec.additional",1507123402755
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1507123402840
started,bundle,org.eclipse.uml2.common,1.6.0.v201105021727,"org.eclipse.uml2.common",1507123402865
started,bundle,com.soyatec.model,3.7.1.20110624,"com.soyatec.model",1507123418830
opened,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507123418891
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507123419132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1507123419323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123419566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123420222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123422355
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507123446429
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123452687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123452869
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507123460428
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123460431
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507123479867
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507123491246
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507123493432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123529406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123529424
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123588854
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123588973
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507123680878
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123680881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123688342
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1507123724188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123725247
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123725373
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123725574
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507123728903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123737554
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1507123739936
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1507123739986
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1507123740040
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1507123740071
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1507123740136
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1507123740226
started,bundle,org.eclipse.dltk.core.manipulation,3.0.0.v20110609-1525,"org.eclipse.dltk.core.manipulation",1507123740379
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1507123740419
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1507123741064
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1507123741192
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123741480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1507123741655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123741677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123745922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123754860
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123755296
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123755417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1507123874075
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1507123876387
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507123902898
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507123909907
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123911660
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507123914080
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123930357
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123930453
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507123930498
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123941777
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123950289
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507123960564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123976615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAs",1507123981654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123981688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123990271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1507123992176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507123992201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123996791
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123997701
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507123997701
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507123999035
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507124001366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124002324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124002329
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507124012522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124027183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124032599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124068070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124071549
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124090629
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507124093064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124147094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124158813
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507124185371
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507124187813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124191811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124210748
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124210893
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124211071
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507124306964
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124308138
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124308224
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507124308280
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124319799
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1507124361049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1507124366231
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124367557
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124368333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1507124371436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124375205
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124391107
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1507124493740
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507124506109
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124515576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124524863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124545313
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124545652
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124545766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124547332
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124548582
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124548582
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124549271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124550171
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124550989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124551861
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124559679
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124559680
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124561643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124640804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124723676
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124726107
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124726108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124726179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124727451
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507124728413
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124728416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124728671
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507124737525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124739223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1507124740774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124740788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124742804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1507124744558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124744578
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124746011
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507124746129
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507124767293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124774773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1507124776097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124776120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124777795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1507124779027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124779042
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507124780223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124786731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124819540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124833934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124852243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124859142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124865992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124868859
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1507124879344
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1507124879357
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1507124879679
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1507124879704
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1507124882268
error,log,,,"Help index declared, but missing for plugin org.eclipse.emf.transaction.doc.",1507124883034
error,log,,,"Help index declared, but missing for plugin org.eclipse.ocl.doc.",1507124883088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124890909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124895524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124905758
error,log,,,"Help documentation could not be indexed completely.",1507124908333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124917015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124947362
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507124958806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124965034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1507124979862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124979873
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507124982042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507124988367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125002257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125009364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125040342
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507125073633
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507125074627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125078093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125080814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125087357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125101854
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1507125110719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125112339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1507125113654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125113669
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507125115153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125118100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125142748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125147446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125166085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125198020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125288576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125296497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125319036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125327685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125329064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125332174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125334126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125337405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125345731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125348990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125371215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125403778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125409776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125414190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125437553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125440195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125455176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125457525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125480346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125503115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125526219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125527260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125527587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125613818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125625635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125647339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125732887
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507125735491
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507125735699
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507125737675
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507125737679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125745610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507125747727
