what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128357186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128376155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128381511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128382460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128387102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128393247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128397595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128424529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128428671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128440156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507128457892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129120169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129134088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1507129150313
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129157351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129164179
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129170075
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129171838
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129171841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129179065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129180609
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129181775
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129181984
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129183846
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129183850
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129184669
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129185821
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129185826
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129186537
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129187548
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129187551
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129188530
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129189620
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129189630
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129196188
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129196406
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129198074
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129198078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129202190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129214429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129216366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129216728
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129222018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129222209
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129223909
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129223913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129225986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129263664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129284831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129320832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129333770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129373804
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129468931
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129469125
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129470597
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129470600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129473527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129491593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129494001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129507359
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129509634
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129509845
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129519718
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129519721
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129521473
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129521663
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129523341
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129523344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129527235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129613937
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1507129621385
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129631723
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129631924
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129641354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129659599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129667661
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129681193
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129682861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129686374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129702158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129778743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129838689
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129844423
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507129844624
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507129849165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129852444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129856180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507129981206
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1507130020181
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1507130020821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507130024750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507130036671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507130114730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507130157075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507130192428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507130312622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1507130317490
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507130358324
activated,editor,com.soyatec.euml2.free,,"com.soyatec.uml.ClassDiagramEditor",1507130360144
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1507130360147
error,log,,,"Unhandled event loop exception",1507130362030
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1507130479290
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1507130479301
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1507130479301
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1507130479301
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1507130479302
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1507130479309
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1507130479309
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1507130479310
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1507130479312
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1507130479312
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1507130479316
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1507130479317
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1507130479321
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1507130479321
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1507130479321
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1507130479322
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1507130479323
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1507130479337
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1507130479338
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1507130479338
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1507130479338
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1507130479339
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1507130479339
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1507130479339
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1507130479339
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1507130479340
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1507130479340
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1507130479345
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1507130479345
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1507130479345
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1507130479349
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1507130479349
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1507130479349
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1507130479350
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1507130479350
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1507130479353
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1507130479353
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1507130479353
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1507130479353
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1507130479361
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1507130479364
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1507130479365
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1507130479365
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1507130479365
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1507130479366
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1507130479369
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1507130479372
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1507130479373
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1507130479377
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1507130479379
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1507130479379
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1507130479380
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1507130479380
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1507130479391
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1507130479392
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1507130479392
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1507130479392
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1507130479392
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1507130479397
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1507130479401
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1507130479401
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1507130479401
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1507130479402
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1507130479402
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1507130479405
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1507130479406
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1507130479412
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1507130479412
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1507130479413
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1507130479414
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1507130479414
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1507130479425
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1507130479425
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1507130479428
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1507130479429
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1507130479430
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1507130479433
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1507130479438
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1507130479438
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1507130479440
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1507130479443
started,bundle,org.eclipse.uml2.uml,3.2.100.v201108110105,"org.eclipse.uml2.uml",1507130479448
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1507130479448
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1507130479450
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1507130479451
started,bundle,org.eclipse.team.svn.core,2.0.0.I20140609-1700,"org.eclipse.team.svn.core",1507130479451
started,bundle,org.eclipse.team.svn.mylyn,2.0.0.I20140609-1700,"org.eclipse.team.svn.mylyn",1507130479452
started,bundle,org.eclipse.team.svn.ui.startup,2.0.0.I20140609-1700,"org.eclipse.team.svn.ui.startup",1507130479452
started,bundle,com.soyatec.core,3.7.1.20110624,"com.soyatec.core",1507130479454
started,bundle,com.soyatec.diagrams,3.7.1.20110624,"com.soyatec.diagrams",1507130479454
started,bundle,org.eclipse.dltk.core,3.0.1.v20110823,"org.eclipse.dltk.core",1507130479455
started,bundle,org.eclipse.dltk.launching,3.0.0.v20110423,"org.eclipse.dltk.launching",1507130479456
started,bundle,org.eclipse.dltk.ui,3.0.1.v20110823,"org.eclipse.dltk.ui",1507130479457
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1507130479457
started,bundle,org.eclipse.libra.facet,0.1.2.201202130952,"org.eclipse.libra.facet",1507130479457
started,bundle,org.eclipse.libra.facet.ui,0.1.1.201202130952,"org.eclipse.libra.facet.ui",1507130479458
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1507130479458
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1507130479459
started,bundle,org.hibernate.eclipse,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse",1507130479459
started,bundle,org.hibernate.eclipse.console,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.console",1507130479459
started,bundle,org.hibernate.eclipse.jdt.ui,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.jdt.ui",1507130479459
started,bundle,org.hibernate.eclipse.libs,3.5.1.v20130102-1835-H100-Final,"org.hibernate.eclipse.libs",1507130479460
started,bundle,org.jboss.tools.common,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common",1507130479460
started,bundle,org.jboss.tools.common.model,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.model",1507130479461
os,sysinfo,,,"linux",1507130479463
arch,sysinfo,,,"x86_64",1507130479463
ws,sysinfo,,,"gtk",1507130479463
locale,sysinfo,,,"fr_FR",1507130479463
processors,sysinfo,,,"1",1507130479463
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1507130479463
java.runtime.version,sysinfo,,,"1.7.0_51-b13",1507130479463
java.specification.name,sysinfo,,,"Java Platform API Specification",1507130479464
java.specification.vendor,sysinfo,,,"Oracle Corporation",1507130479464
java.specification.version,sysinfo,,,"1.7",1507130479464
java.vendor,sysinfo,,,"Oracle Corporation",1507130479464
java.version,sysinfo,,,"1.7.0_51",1507130479464
java.vm.info,sysinfo,,,"mixed mode",1507130479464
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1507130479464
